,Tarih,Yil,Ay,Gun,ID,genel_renkli,genel_sb,dijital_islemler,toplam
7157,2025-10-08,2025,10,8,dayakta,77,3,0,80
7158,2025-10-08,2025,10,8,gakca,0,1,0,1
7159,2025-10-08,2025,10,8,MMUTLU,1,0,1,2
7160,2025-10-08,2025,10,8,bsakrak,8,0,0,8
7161,2025-10-08,2025,10,8,abarkod,0,5,0,5
7162,2025-10-08,2025,10,8,vgemici,12,0,0,12
7163,2025-10-08,2025,10,8,tcapkin,1,0,0,1
7164,2025-10-08,2025,10,8,ntanriverdi,0,1,0,1
7165,2025-10-08,2025,10,8,nkorkmaz,0,0,6,6
7166,2025-10-08,2025,10,8,fbasak,1,1,0,2
7167,2025-10-08,2025,10,8,fimetin,3,217,0,220
7168,2025-10-08,2025,10,8,ggirgin,11,10,0,21
7169,2025-10-08,2025,10,8,ayyilmaz,1,0,0,1
7170,2025-10-08,2025,10,8,ekaradavut,5,1,0,6
7171,2025-10-08,2025,10,8,gayilmaz,6,0,0,6
7172,2025-10-08,2025,10,8,ogungor,34,1,0,35
7173,2025-10-08,2025,10,8,nibolkis,2,0,0,2
7174,2025-10-08,2025,10,8,klaboratuar,0,3,0,3
7175,2025-10-08,2025,10,8,gcevik,2,0,0,2
7176,2025-10-08,2025,10,8,ebalaban,5,0,0,5
7177,2025-10-08,2025,10,8,amasun,0,6,0,6
7178,2025-10-08,2025,10,8,ekaragoz,1,0,0,1
7179,2025-10-08,2025,10,8,SUYILMAZ,2,0,0,2
7180,2025-10-08,2025,10,8,gekim,0,122,0,122
7181,2025-10-08,2025,10,8,tevirgen,15,1,19,35
7182,2025-10-09,2025,10,9,mguder,4,0,0,4
7183,2025-10-09,2025,10,9,sakgumus,0,1,0,1
7184,2025-10-09,2025,10,9,zyuksel,2,0,0,2
7185,2025-10-09,2025,10,9,itopcu,4,0,0,4
7186,2025-10-09,2025,10,9,udalyan,7,0,1,8
7187,2025-10-09,2025,10,9,okelepe,3,0,0,3
7188,2025-10-09,2025,10,9,hakand,2,1,0,3
7189,2025-10-09,2025,10,9,mecigdem,0,4,0,4
7190,2025-10-09,2025,10,9,ierdil,1,5,0,6
7191,2025-10-09,2025,10,9,fgulsever,0,61,0,61
7192,2025-10-09,2025,10,9,kbtlideri,2,0,0,2
7193,2025-10-09,2025,10,9,bunver,110,0,45,155
7194,2025-10-09,2025,10,9,bbugdayci,0,1,0,1
7195,2025-10-09,2025,10,9,stjegitim,42,84,0,126
7196,2025-10-09,2025,10,9,mkarsiv,2,0,0,2
7197,2025-10-09,2025,10,9,egonce,55,8,0,63
7198,2025-10-09,2025,10,9,hakdemir,0,3,0,3
7199,2025-10-09,2025,10,9,BDEMIRAL,1,0,0,1
7200,2025-10-09,2025,10,9,eozkan,10,1,0,11
7201,2025-10-09,2025,10,9,dcolor,0,52,0,52
7202,2025-10-09,2025,10,9,hbulut,3,0,0,3
7203,2025-10-09,2025,10,9,bfirat,90,3,0,93
7204,2025-10-09,2025,10,9,aildeniz,6,0,0,6
7205,2025-10-09,2025,10,9,aapak,0,29,0,29
7206,2025-10-09,2025,10,9,tcapkin,0,1,0,1
7207,2025-10-09,2025,10,9,gakca,8,5,0,13
7208,2025-10-09,2025,10,9,dayakta,0,2,0,2
7209,2025-10-09,2025,10,9,ngogce,11,15,3,29
7210,2025-10-09,2025,10,9,abarkod,0,2,0,2
7211,2025-10-09,2025,10,9,vgemici,1,0,0,1
7212,2025-10-09,2025,10,9,ntanriverdi,0,2,0,2
7213,2025-10-09,2025,10,9,ogun,1,6,0,7
7214,2025-10-09,2025,10,9,obali,9,1,0,10
7215,2025-10-09,2025,10,9,MMUTLU,1,2,2,5
7216,2025-10-09,2025,10,9,fimetin,18,229,0,247
7217,2025-10-09,2025,10,9,ggirgin,28,0,0,28
7218,2025-10-09,2025,10,9,ayyilmaz,6,0,0,6
7219,2025-10-09,2025,10,9,aayhan,2,5,8,15
7220,2025-10-09,2025,10,9,eulsever,0,20,0,20
7221,2025-10-09,2025,10,9,ogungor,5,1,0,6
7222,2025-10-09,2025,10,9,nibolkis,2,0,0,2
7223,2025-10-09,2025,10,9,gcevik,4,0,0,4
7224,2025-10-09,2025,10,9,dnoic,6,4,3,13
7225,2025-10-09,2025,10,9,ebalaban,10,0,0,10
7226,2025-10-09,2025,10,9,amasun,0,4,0,4
7227,2025-10-09,2025,10,9,ekaragoz,2,0,3,5
7228,2025-10-09,2025,10,9,gekim,0,135,0,135
7229,2025-10-09,2025,10,9,tevirgen,17,19,1,37
7230,2025-10-09,2025,10,9,fyakut,3,0,0,3
7231,2025-10-10,2025,10,10,hakand,4,4,0,8
7232,2025-10-10,2025,10,10,gsapmaz,5,0,0,5
7233,2025-10-10,2025,10,10,carican,6,0,0,6
7234,2025-10-10,2025,10,10,ierdil,0,5,0,5
7235,2025-10-10,2025,10,10,stjegitim,0,0,36,36
7236,2025-10-10,2025,10,10,bfirat,26,0,0,26
7237,2025-10-10,2025,10,10,dcolor,0,68,0,68
7238,2025-10-10,2025,10,10,hbulut,3,0,0,3
7239,2025-10-10,2025,10,10,VBAYANER,0,6,0,6
7240,2025-10-10,2025,10,10,mecigdem,0,2,0,2
7241,2025-10-10,2025,10,10,hakdemir,2,5,0,7
7242,2025-10-10,2025,10,10,udalyan,7,2,0,9
7243,2025-10-10,2025,10,10,obali,4,1,0,5
7244,2025-10-10,2025,10,10,bsakrak,2,0,0,2
7245,2025-10-10,2025,10,10,amasun,0,29,0,29
7246,2025-10-10,2025,10,10,ebalaban,12,0,0,12
7247,2025-10-10,2025,10,10,okanat,0,53,0,53
7248,2025-10-10,2025,10,10,eulsever,0,8,0,8
7249,2025-10-10,2025,10,10,tevirgen,6,10,1,17
7250,2025-10-10,2025,10,10,ayyilmaz,2,0,0,2
7251,2025-10-10,2025,10,10,ggirgin,25,0,0,25
7252,2025-10-10,2025,10,10,fimetin,12,131,0,143
7253,2025-10-10,2025,10,10,MMUTLU,2,1,1,4
7254,2025-10-10,2025,10,10,vgemici,4,0,0,4
7255,2025-10-10,2025,10,10,gakca,1,1,0,2
7256,2025-10-11,2025,10,11,hbinay,6,0,0,6
7257,2025-10-11,2025,10,11,dcolor,0,58,0,58
7258,2025-10-11,2025,10,11,mkarsiv,1,0,0,1
7259,2025-10-11,2025,10,11,asablon,27,0,0,27
7260,2025-10-11,2025,10,11,kbtlideri,6,0,0,6
7261,2025-10-11,2025,10,11,ebalaban,8,0,0,8
7262,2025-10-11,2025,10,11,rkontrol,1,0,0,1
7263,2025-10-12,2025,10,12,bunver,0,0,109,109
7264,2025-10-12,2025,10,12,dcolor,0,14,0,14
7265,2025-10-12,2025,10,12,egonce,3,20,0,23
7266,2025-10-12,2025,10,12,mkarsiv,2,0,0,2
7267,2025-10-12,2025,10,12,aildeniz,1,0,0,1
7268,2025-10-12,2025,10,12,ierdil,3,5,0,8
7269,2025-10-12,2025,10,12,fgulsever,0,16,0,16
7270,2025-10-12,2025,10,12,fcolak,4,2,0,6
7271,2025-10-12,2025,10,12,aapak,0,9,0,9
7272,2025-10-12,2025,10,12,ubasdas,0,2,0,2
7273,2025-10-12,2025,10,12,gekim,0,158,0,158
7274,2025-10-12,2025,10,12,fbalaban,1,0,0,1
7275,2025-10-12,2025,10,12,dnoic,14,0,1,15
7276,2025-10-12,2025,10,12,nkorkmaz,2,1,0,3
7277,2025-10-12,2025,10,12,abarkod,0,27,0,27
7278,2025-10-12,2025,10,12,okelepe,11,4,0,15
7279,2025-10-13,2025,10,13,pstjbmetiner,4,8,0,12
7280,2025-10-13,2025,10,13,mguder,7,0,0,7
7281,2025-10-13,2025,10,13,fgulsever,0,27,0,27
7282,2025-10-13,2025,10,13,okelepe,25,0,0,25
7283,2025-10-13,2025,10,13,aapak,0,43,0,43
7284,2025-10-13,2025,10,13,mecigdem,0,2,0,2
7285,2025-10-13,2025,10,13,udalyan,5,5,1,11
7286,2025-10-13,2025,10,13,ierdil,3,5,0,8
7287,2025-10-13,2025,10,13,hakand,2,0,0,2
7288,2025-10-13,2025,10,13,ihasdemir,26,1,0,27
7289,2025-10-13,2025,10,13,VBAYANER,0,18,0,18
7290,2025-10-13,2025,10,13,mkarsiv,1,0,0,1
7291,2025-10-13,2025,10,13,egonce,9,4,0,13
7292,2025-10-13,2025,10,13,mmollaoglu,0,0,3,3
7293,2025-10-13,2025,10,13,eozkan,4,0,0,4
7294,2025-10-13,2025,10,13,dcolor,0,46,0,46
7295,2025-10-13,2025,10,13,hbulut,2,0,0,2
7296,2025-10-13,2025,10,13,bfirat,33,0,0,33
7297,2025-10-13,2025,10,13,mceylan,4,0,0,4
7298,2025-10-13,2025,10,13,bunver,1,0,1,2
7299,2025-10-13,2025,10,13,stjegitim,0,1,0,1
7300,2025-10-13,2025,10,13,gakca,1,0,0,1
7301,2025-10-13,2025,10,13,dayakta,21,9,0,30
7302,2025-10-13,2025,10,13,fbalaban,4,10,0,14
7303,2025-10-13,2025,10,13,gekim,0,84,0,84
7304,2025-10-13,2025,10,13,abarkod,0,2,0,2
7305,2025-10-13,2025,10,13,vgemici,7,1,0,8
7306,2025-10-13,2025,10,13,ntanriverdi,3,9,0,12
7307,2025-10-13,2025,10,13,gmasistan,0,0,1,1
7308,2025-10-13,2025,10,13,asablon,3,0,0,3
7309,2025-10-13,2025,10,13,obali,3,1,0,4
7310,2025-10-13,2025,10,13,MMUTLU,21,2,0,23
7311,2025-10-13,2025,10,13,fimetin,2,99,0,101
7312,2025-10-13,2025,10,13,ggirgin,44,7,0,51
7313,2025-10-13,2025,10,13,ogun,2,0,0,2
7314,2025-10-13,2025,10,13,ayyilmaz,1,0,0,1
7315,2025-10-13,2025,10,13,tevirgen,8,7,0,15
7316,2025-10-13,2025,10,13,ogungor,5,3,0,8
7317,2025-10-13,2025,10,13,kkaplan,3,0,0,3
7318,2025-10-13,2025,10,13,gcevik,15,0,0,15
7319,2025-10-13,2025,10,13,ebalaban,17,0,0,17
7320,2025-10-13,2025,10,13,amasun,0,80,0,80
7321,2025-10-13,2025,10,13,ekaragoz,1,0,0,1
7322,2025-10-13,2025,10,13,eanli,2,0,0,2
7323,2025-10-13,2025,10,13,mertan,59,0,0,59
7324,2025-10-14,2025,10,14,ihasdemir,7,0,0,7
7325,2025-10-14,2025,10,14,ierdil,1,7,0,8
7326,2025-10-14,2025,10,14,pstjbmetiner,0,1,0,1
7327,2025-10-14,2025,10,14,zyuksel,2,0,0,2
7328,2025-10-14,2025,10,14,aapak,0,45,0,45
7329,2025-10-14,2025,10,14,hakand,0,2,0,2
7330,2025-10-14,2025,10,14,mecigdem,3,2,0,5
7331,2025-10-14,2025,10,14,udalyan,7,2,3,12
7332,2025-10-14,2025,10,14,bbugdayci,0,2,0,2
7333,2025-10-14,2025,10,14,fgulsever,66,106,0,172
7334,2025-10-14,2025,10,14,cyildiz,2,0,0,2
7335,2025-10-14,2025,10,14,VBAYANER,1,0,0,1
7336,2025-10-14,2025,10,14,mkarsiv,2,2,0,4
7337,2025-10-14,2025,10,14,egonce,8,29,0,37
7338,2025-10-14,2025,10,14,hakdemir,5,2,0,7
7339,2025-10-14,2025,10,14,uunver,26,0,0,26
7340,2025-10-14,2025,10,14,bunver,45,2,1,48
7341,2025-10-14,2025,10,14,eozkan,4,0,0,4
7342,2025-10-14,2025,10,14,dcolor,0,81,0,81
7343,2025-10-14,2025,10,14,hbulut,2,0,0,2
7344,2025-10-14,2025,10,14,bfirat,94,2,0,96
7345,2025-10-14,2025,10,14,dayakta,8,9,0,17
7346,2025-10-14,2025,10,14,fcolak,12,0,0,12
7347,2025-10-14,2025,10,14,gakca,2,0,0,2
7348,2025-10-14,2025,10,14,nkorkmaz,0,0,3,3
7349,2025-10-14,2025,10,14,gekim,0,116,0,116
7350,2025-10-14,2025,10,14,iunlu,4,0,0,4
7351,2025-10-14,2025,10,14,akamera,0,4,0,4
7352,2025-10-14,2025,10,14,abarkod,0,2,0,2
7353,2025-10-14,2025,10,14,vgemici,2,0,0,2
7354,2025-10-14,2025,10,14,ntanriverdi,16,0,0,16
7355,2025-10-14,2025,10,14,fbasak,8,0,0,8
7356,2025-10-14,2025,10,14,mkarabiyik,1,3,0,4
7357,2025-10-14,2025,10,14,fimetin,0,24,0,24
7358,2025-10-14,2025,10,14,ggirgin,5,1,0,6
7359,2025-10-14,2025,10,14,mertan,3,6,0,9
7360,2025-10-14,2025,10,14,gmasistan,10,1,0,11
7361,2025-10-14,2025,10,14,tevirgen,4,3,43,50
7362,2025-10-14,2025,10,14,eulsever,0,29,0,29
7363,2025-10-14,2025,10,14,ogungor,2,1,0,3
7364,2025-10-14,2025,10,14,klaboratuar,3,0,0,3
7365,2025-10-14,2025,10,14,caozturk,14,0,0,14
7366,2025-10-14,2025,10,14,ebalaban,9,0,0,9
7367,2025-10-14,2025,10,14,amasun,0,71,0,71
7368,2025-10-14,2025,10,14,ekaragoz,1,1,0,2
7369,2025-10-14,2025,10,14,cozkan,1,0,0,1
7370,2025-10-14,2025,10,14,ayyilmaz,7,1,0,8
7371,2025-10-14,2025,10,14,cisahin,19,0,0,19
7372,2025-10-15,2025,10,15,ierdil,4,7,0,11
7373,2025-10-15,2025,10,15,pstjbmetiner,2,1,0,3
7374,2025-10-15,2025,10,15,itopcu,2,0,0,2
7375,2025-10-15,2025,10,15,fgulsever,1,75,0,76
7376,2025-10-15,2025,10,15,okelepe,0,1,0,1
7377,2025-10-15,2025,10,15,aapak,30,66,0,96
7378,2025-10-15,2025,10,15,mecigdem,16,1,0,17
7379,2025-10-15,2025,10,15,ebtlideri,2,0,0,2
7380,2025-10-15,2025,10,15,udalyan,5,0,0,5
7381,2025-10-15,2025,10,15,dayakta,8,1,0,9
7382,2025-10-15,2025,10,15,kbtlideri,1,0,0,1
7383,2025-10-15,2025,10,15,hakand,3,0,0,3
7384,2025-10-15,2025,10,15,aildeniz,1,1,0,2
7385,2025-10-15,2025,10,15,ersener,3,0,0,3
7386,2025-10-15,2025,10,15,ytinmaz,8,0,0,8
7387,2025-10-15,2025,10,15,bbugdayci,0,1,0,1
7388,2025-10-15,2025,10,15,stjegitim,0,2,0,2
7389,2025-10-15,2025,10,15,cyildiz,2,0,0,2
7390,2025-10-15,2025,10,15,fcolak,2,0,0,2
7391,2025-10-15,2025,10,15,bunver,0,2,0,2
7392,2025-10-15,2025,10,15,sekisa,15,1,0,16
7393,2025-10-15,2025,10,15,egonce,4,3,0,7
7394,2025-10-15,2025,10,15,dcolor,0,77,0,77
7395,2025-10-15,2025,10,15,hbulut,1,0,0,1
7396,2025-10-15,2025,10,15,bfirat,51,1,0,52
7397,2025-10-15,2025,10,15,ubasdas,18,0,0,18
7398,2025-10-15,2025,10,15,rkontrol,6,0,0,6
7399,2025-10-15,2025,10,15,gakca,2,0,0,2
7400,2025-10-15,2025,10,15,obali,0,0,2,2
7401,2025-10-15,2025,10,15,adogan,0,28,0,28
7402,2025-10-15,2025,10,15,akamera,3,0,0,3
7403,2025-10-15,2025,10,15,abarkod,0,28,0,28
7404,2025-10-15,2025,10,15,vgemici,2,0,0,2
7405,2025-10-15,2025,10,15,ntanriverdi,7,8,0,15
7406,2025-10-15,2025,10,15,nkorkmaz,4,0,0,4
7407,2025-10-15,2025,10,15,fbasak,690,0,0,690
7408,2025-10-15,2025,10,15,MMUTLU,2,3,5,10
7409,2025-10-15,2025,10,15,fimetin,0,14,0,14
7410,2025-10-15,2025,10,15,ggirgin,15,4,0,19
7411,2025-10-15,2025,10,15,sulger,8,3,0,11
7412,2025-10-15,2025,10,15,mertan,4,1,0,5
7413,2025-10-15,2025,10,15,ayyilmaz,4,5,0,9
7414,2025-10-15,2025,10,15,fyakut,5,5,0,10
7415,2025-10-15,2025,10,15,gayilmaz,3,0,0,3
7416,2025-10-15,2025,10,15,gekim,0,94,0,94
7417,2025-10-15,2025,10,15,cisahin,5,0,0,5
7418,2025-10-15,2025,10,15,gbakanoglu,4,0,0,4
7419,2025-10-15,2025,10,15,cozkan,3,0,0,3
7420,2025-10-15,2025,10,15,fbalaban,4,0,0,4
7421,2025-10-15,2025,10,15,tevirgen,6,14,0,20
7422,2025-10-15,2025,10,15,ebalaban,8,0,0,8
7423,2025-10-15,2025,10,15,caozturk,4,2,0,6
7424,2025-10-15,2025,10,15,dnoic,18,1,0,19
7425,2025-10-15,2025,10,15,caki,2,1,0,3
7426,2025-10-15,2025,10,15,ogungor,10,0,0,10
7427,2025-10-15,2025,10,15,amasun,0,9,0,9
7428,2025-10-16,2025,10,16,dayakta,6,14,0,20
7429,2025-10-16,2025,10,16,aapak,0,54,0,54
7430,2025-10-16,2025,10,16,udalyan,5,3,3,11
7431,2025-10-16,2025,10,16,ebtlideri,2,0,0,2
7432,2025-10-16,2025,10,16,mecigdem,0,2,0,2
7433,2025-10-16,2025,10,16,hakand,15,1,0,16
7434,2025-10-16,2025,10,16,fgulsever,0,29,0,29
7435,2025-10-16,2025,10,16,ierdil,1,7,0,8
7436,2025-10-16,2025,10,16,ihasdemir,119,1,0,120
7437,2025-10-16,2025,10,16,mkarsiv,1,0,0,1
7438,2025-10-16,2025,10,16,msevim,16,4,0,20
7439,2025-10-16,2025,10,16,hakdemir,4,0,0,4
7440,2025-10-16,2025,10,16,hbinay,7,0,0,7
7441,2025-10-16,2025,10,16,eozkan,1,0,0,1
7442,2025-10-16,2025,10,16,fyakut,14,1,0,15
7443,2025-10-16,2025,10,16,ersener,5,0,0,5
7444,2025-10-16,2025,10,16,hbulut,7,0,0,7
7445,2025-10-16,2025,10,16,bfirat,122,0,0,122
7446,2025-10-16,2025,10,16,VBAYANER,0,10,0,10
7447,2025-10-16,2025,10,16,bunver,4,18,0,22
7448,2025-10-16,2025,10,16,egonce,11,12,0,23
7449,2025-10-16,2025,10,16,sfirinci,1,0,0,1
7450,2025-10-16,2025,10,16,dcolor,0,57,0,57
7451,2025-10-16,2025,10,16,gekim,0,95,0,95
7452,2025-10-16,2025,10,16,bsakrak,1,0,0,1
7453,2025-10-16,2025,10,16,ngogce,0,0,12,12
7454,2025-10-16,2025,10,16,edemirbas,1,0,2,3
7455,2025-10-16,2025,10,16,ntanriverdi,10,0,0,10
7456,2025-10-16,2025,10,16,fbasak,6,2,0,8
7457,2025-10-16,2025,10,16,mkarabiyik,0,1,0,1
7458,2025-10-16,2025,10,16,MMUTLU,1,0,0,1
7459,2025-10-16,2025,10,16,fimetin,30,7,0,37
7460,2025-10-16,2025,10,16,ggirgin,5,3,0,8
7461,2025-10-16,2025,10,16,mertan,1,0,0,1
7462,2025-10-16,2025,10,16,ayyilmaz,2,0,0,2
7463,2025-10-16,2025,10,16,fcolak,9,0,0,9
7464,2025-10-16,2025,10,16,eulsever,2,13,0,15
7465,2025-10-16,2025,10,16,ogungor,4,1,0,5
7466,2025-10-16,2025,10,16,gcevik,2,0,0,2
7467,2025-10-16,2025,10,16,dnoic,27,1,63,91
7468,2025-10-16,2025,10,16,caozturk,5,18,0,23
7469,2025-10-16,2025,10,16,ebalaban,15,0,0,15
7470,2025-10-16,2025,10,16,amasun,0,144,0,144
7471,2025-10-16,2025,10,16,SUYILMAZ,3,0,0,3
7472,2025-10-16,2025,10,16,gbakanoglu,11,0,0,11
7473,2025-10-16,2025,10,16,tevirgen,9,16,38,63
7474,2025-10-17,2025,10,17,mecigdem,0,2,0,2
7475,2025-10-17,2025,10,17,hakand,2,0,0,2
7476,2025-10-17,2025,10,17,mguder,1,0,0,1
7477,2025-10-17,2025,10,17,ierdil,5,110,0,115
7478,2025-10-17,2025,10,17,mguray,1,0,0,1
7479,2025-10-17,2025,10,17,stjegitim,35,72,8,115
7480,2025-10-17,2025,10,17,dcolor,0,72,0,72
7481,2025-10-17,2025,10,17,mmollaoglu,1,0,0,1
7482,2025-10-17,2025,10,17,akocak,0,221,0,221
7483,2025-10-17,2025,10,17,udalyan,1,0,38,39
7484,2025-10-17,2025,10,17,hbulut,1,0,0,1
7485,2025-10-17,2025,10,17,mkortak,2,0,0,2
7486,2025-10-17,2025,10,17,bfirat,115,0,0,115
7487,2025-10-17,2025,10,17,hakdemir,5,2,0,7
7488,2025-10-17,2025,10,17,gakca,8,5,0,13
7489,2025-10-17,2025,10,17,caozturk,13,0,0,13
7490,2025-10-17,2025,10,17,amasun,0,124,0,124
7491,2025-10-17,2025,10,17,bsakrak,1,0,0,1
7492,2025-10-17,2025,10,17,vgemici,1,0,0,1
7493,2025-10-17,2025,10,17,ntanriverdi,9,0,0,9
7494,2025-10-17,2025,10,17,bkibar,0,1,0,1
7495,2025-10-17,2025,10,17,obali,6,0,0,6
7496,2025-10-17,2025,10,17,MMUTLU,0,8,2,10
7497,2025-10-17,2025,10,17,fimetin,12,20,0,32
7498,2025-10-17,2025,10,17,mertan,4,25,0,29
7499,2025-10-17,2025,10,17,tevirgen,40,43,1,84
7500,2025-10-17,2025,10,17,eulsever,1,4,0,5
7501,2025-10-17,2025,10,17,ogungor,2,0,0,2
7502,2025-10-17,2025,10,17,ekoyun,10,0,6,16
7503,2025-10-17,2025,10,17,ebalaban,21,0,0,21
7504,2025-10-17,2025,10,17,ggirgin,29,1,3,33
7505,2025-10-18,2025,10,18,hakdemir,1,0,0,1
7506,2025-10-18,2025,10,18,dcolor,0,69,0,69
7507,2025-10-18,2025,10,18,kbtlideri,0,5,0,5
7508,2025-10-18,2025,10,18,mkofis,3,0,0,3
7509,2025-10-18,2025,10,18,bsakrak,9,0,0,9
7510,2025-10-18,2025,10,18,ebalaban,1,0,0,1
7511,2025-10-18,2025,10,18,mecigdem,16,2,0,18
7512,2025-10-19,2025,10,19,bunver,0,4,0,4
7513,2025-10-19,2025,10,19,mkortak,3,2,0,5
7514,2025-10-19,2025,10,19,dcolor,0,1,0,1
7515,2025-10-19,2025,10,19,uunver,7,0,0,7
7516,2025-10-19,2025,10,19,egonce,21,6,0,27
7517,2025-10-19,2025,10,19,fcolak,3,0,0,3
7518,2025-10-19,2025,10,19,ihasdemir,134,2,0,136
7519,2025-10-19,2025,10,19,kbtlideri,1,0,0,1
7520,2025-10-19,2025,10,19,ierdil,7,5,0,12
7521,2025-10-19,2025,10,19,carican,5,0,0,5
7522,2025-10-19,2025,10,19,fgulsever,3,9,0,12
7523,2025-10-19,2025,10,19,gekim,0,78,0,78
7524,2025-10-19,2025,10,19,abarkod,0,2,0,2
7525,2025-10-19,2025,10,19,edemirbas,0,1,0,1
7526,2025-10-19,2025,10,19,tcapkin,14,17,0,31
7527,2025-10-19,2025,10,19,fbasak,2,1,0,3
7528,2025-10-19,2025,10,19,aapak,24,45,0,69
7529,2025-10-19,2025,10,19,dnoic,3,2,0,5
7530,2025-10-19,2025,10,19,fbalaban,1,3,0,4
7531,2025-10-19,2025,10,19,gbakanoglu,18,0,0,18
7532,2025-10-19,2025,10,19,mkorucu,2,0,0,2
7533,2025-10-20,2025,10,20,mguray,1,0,0,1
7534,2025-10-20,2025,10,20,aapak,3,1,0,4
7535,2025-10-20,2025,10,20,udalyan,0,1,1,2
7536,2025-10-20,2025,10,20,mecigdem,0,2,0,2
7537,2025-10-20,2025,10,20,hakand,6,1,0,7
7538,2025-10-20,2025,10,20,esaribuyuk,1,2,0,3
7539,2025-10-20,2025,10,20,fgulsever,0,28,0,28
7540,2025-10-20,2025,10,20,zyuksel,2,0,0,2
7541,2025-10-20,2025,10,20,ierdil,6,8,0,14
7542,2025-10-20,2025,10,20,ihasdemir,16,0,0,16
7543,2025-10-20,2025,10,20,eozkan,3,0,0,3
7544,2025-10-20,2025,10,20,hakdemir,11,0,0,11
7545,2025-10-20,2025,10,20,uunver,9,0,0,9
7546,2025-10-20,2025,10,20,mmollaoglu,2,0,0,2
7547,2025-10-20,2025,10,20,dayakta,1,0,0,1
7548,2025-10-20,2025,10,20,dcolor,0,54,0,54
7549,2025-10-20,2025,10,20,hbulut,3,0,0,3
7550,2025-10-20,2025,10,20,mkortak,0,1,0,1
7551,2025-10-20,2025,10,20,bfirat,18,0,0,18
7552,2025-10-20,2025,10,20,VBAYANER,0,27,0,27
7553,2025-10-20,2025,10,20,fcolak,1,13,0,14
7554,2025-10-20,2025,10,20,gakca,3,0,0,3
7555,2025-10-20,2025,10,20,BSOGUT,2,0,2,4
7556,2025-10-20,2025,10,20,gekim,0,84,0,84
7557,2025-10-20,2025,10,20,bsakrak,1,0,0,1
7558,2025-10-20,2025,10,20,akamera,0,5,0,5
7559,2025-10-20,2025,10,20,ngogce,1,21,0,22
7560,2025-10-20,2025,10,20,abarkod,0,6,0,6
7561,2025-10-20,2025,10,20,edemirbas,12,0,12,24
7562,2025-10-20,2025,10,20,ntanriverdi,2,5,0,7
7563,2025-10-20,2025,10,20,aayhan,1,6,0,7
7564,2025-10-20,2025,10,20,MMUTLU,0,1,0,1
7565,2025-10-20,2025,10,20,ggirgin,59,7,0,66
7566,2025-10-20,2025,10,20,sulger,4,0,0,4
7567,2025-10-20,2025,10,20,nkorkmaz,0,37,0,37
7568,2025-10-20,2025,10,20,uyigit,1,0,0,1
7569,2025-10-20,2025,10,20,tevirgen,8,28,15,51
7570,2025-10-20,2025,10,20,zkurt,1,1,0,2
7571,2025-10-20,2025,10,20,amasun,0,142,0,142
7572,2025-10-20,2025,10,20,ebalaban,59,0,0,59
7573,2025-10-20,2025,10,20,caozturk,13,0,0,13
7574,2025-10-20,2025,10,20,eanli,0,1,0,1
7575,2025-10-20,2025,10,20,dnoic,22,0,0,22
7576,2025-10-20,2025,10,20,okanat,5,2,0,7
7577,2025-10-20,2025,10,20,ogungor,3,3,0,6
7578,2025-10-21,2025,10,21,mguray,1,0,0,1
7579,2025-10-21,2025,10,21,udalyan,2,0,0,2
7580,2025-10-21,2025,10,21,mecigdem,9,2,0,11
7581,2025-10-21,2025,10,21,hakand,27,0,0,27
7582,2025-10-21,2025,10,21,esaribuyuk,0,1,0,1
7583,2025-10-21,2025,10,21,BSOGUT,22,0,0,22
7584,2025-10-21,2025,10,21,fgulsever,0,7,0,7
7585,2025-10-21,2025,10,21,pstjbmetiner,5,5,0,10
7586,2025-10-21,2025,10,21,ierdil,5,5,0,10
7587,2025-10-21,2025,10,21,aapak,0,6,0,6
7588,2025-10-21,2025,10,21,aildeniz,2,0,0,2
7589,2025-10-21,2025,10,21,hbulut,20,1,0,21
7590,2025-10-21,2025,10,21,mkarsiv,2,0,0,2
7591,2025-10-21,2025,10,21,egonce,85,6,0,91
7592,2025-10-21,2025,10,21,hakdemir,4,0,0,4
7593,2025-10-21,2025,10,21,eozkan,1,0,0,1
7594,2025-10-21,2025,10,21,bfirat,12,1,0,13
7595,2025-10-21,2025,10,21,dcolor,0,83,0,83
7596,2025-10-21,2025,10,21,ekoksal,3,3,0,6
7597,2025-10-21,2025,10,21,sutetik,1,0,0,1
7598,2025-10-21,2025,10,21,ersener,1,1,0,2
7599,2025-10-21,2025,10,21,bsakrak,14,0,0,14
7600,2025-10-21,2025,10,21,rkontrol,1,0,0,1
7601,2025-10-21,2025,10,21,gekim,0,77,0,77
7602,2025-10-21,2025,10,21,aayhan,17,12,3,32
7603,2025-10-21,2025,10,21,fbalaban,27,10,17,54
7604,2025-10-21,2025,10,21,abarkod,0,2,0,2
7605,2025-10-21,2025,10,21,gbakanoglu,0,2,0,2
7606,2025-10-21,2025,10,21,ntanriverdi,40,11,0,51
7607,2025-10-21,2025,10,21,nkorkmaz,0,2,14,16
7608,2025-10-21,2025,10,21,fbasak,124,0,0,124
7609,2025-10-21,2025,10,21,fyilanci,0,0,6,6
7610,2025-10-21,2025,10,21,mkarabiyik,0,1,0,1
7611,2025-10-21,2025,10,21,obali,1,2,1,4
7612,2025-10-21,2025,10,21,MMUTLU,0,6,0,6
7613,2025-10-21,2025,10,21,fimetin,14,0,0,14
